Time,cX001,cX002,cX003,cX004,cX005,cX006,cX007,cX008,cX009,cX010,cX011,cX012,cX013,cX014,cX015,cX016,cX017,cX018,cX019,cX020
1348.56,0.22,,-0.37,-0.03,,,0.09,0.34,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1348.595,0.22,,-0.37,-0.03,,,0.09,0.35,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.63,0.22,,-0.37,-0.03,,,0.09,0.35,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.665,0.22,,-0.37,-0.03,,,0.1,0.35,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.7,0.22,,-0.37,-0.04,,,0.09,0.36,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.735,0.22,,-0.37,-0.04,,,0.09,0.36,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.77,0.22,,-0.37,-0.03,,,0.09,0.36,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.805,0.23,,-0.37,-0.03,,,0.09,0.36,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.84,0.23,,-0.37,-0.03,,,0.09,0.36,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.875,0.22,,-0.37,-0.04,,,0.09,0.38,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1348.91,0.22,,-0.36,-0.04,,,0.1,0.38,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.945,0.22,,-0.36,-0.04,,,0.1,0.38,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1348.98,0.22,,-0.36,-0.04,,,0.09,0.39,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.015,0.22,,-0.35,-0.04,,,0.1,0.4,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.05,0.22,,-0.35,-0.04,,,0.1,0.4,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.085,0.22,,-0.34,-0.04,,,0.09,0.41,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.12,0.22,,-0.34,-0.04,,,0.1,0.41,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.155,0.22,,-0.34,-0.04,,,0.1,0.41,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.19,0.22,,-0.33,-0.04,,,0.09,0.42,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.225,0.22,,-0.32,-0.03,,,0.09,0.43,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.26,0.22,,-0.31,-0.04,,,0.1,0.46,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.295,0.22,,-0.31,-0.04,,,0.1,0.46,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.33,0.22,,-0.3,-0.04,,,0.1,0.48,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.365,0.22,,-0.3,-0.04,,,0.09,0.49,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.4,0.22,,-0.3,-0.04,,,0.09,0.49,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.435,0.22,,-0.3,-0.04,,,0.1,0.49,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.47,0.22,,-0.3,-0.04,,,0.09,0.55,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.505,0.22,,-0.3,-0.04,,,0.09,0.55,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.54,0.22,,-0.29,-0.03,,,0.09,0.54,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.575,0.22,,-0.29,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.61,0.22,,-0.29,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.645,0.22,,-0.28,-0.03,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.68,0.22,,-0.27,-0.03,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.715,0.22,,-0.27,-0.03,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.75,0.22,,-0.26,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.785,0.22,,-0.25,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.82,0.22,,-0.25,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.855,0.22,,-0.24,-0.04,,,0.1,0.55,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1349.89,0.22,,-0.24,-0.04,,,0.1,0.54,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.925,0.22,,-0.24,-0.04,,,0.1,0.54,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1349.96,0.22,,-0.23,-0.03,,,0.09,0.55,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1349.995,0.22,,-0.22,-0.04,,,0.1,0.55,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.03,0.22,,-0.22,-0.04,,,0.1,0.55,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.065,0.22,,-0.2,-0.04,,,0.09,0.55,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.1,0.22,,-0.2,-0.04,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1350.135,0.22,,-0.2,-0.04,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1350.17,0.22,,-0.2,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.205,0.22,,-0.2,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.24,0.22,,-0.2,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.275,0.22,,-0.19,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.31,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.345,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.38,0.22,,-0.19,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.415,0.22,,-0.19,-0.03,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.45,0.22,,-0.19,-0.03,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.485,0.22,,-0.19,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1350.52,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.555,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.59,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.625,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.66,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.695,0.22,,-0.2,-0.03,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1350.73,0.22,,-0.19,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.765,0.22,,-0.19,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.8,0.22,,-0.2,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.835,0.22,,-0.2,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.87,0.22,,-0.2,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.905,0.22,,-0.2,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.94,0.22,,-0.21,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1350.975,0.22,,-0.21,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1351.01,0.22,,-0.22,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.045,0.22,,-0.22,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.08,0.22,,-0.2,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1351.115,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1351.15,0.22,,-0.19,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1351.185,0.22,,-0.18,-0.03,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1351.22,0.22,,-0.17,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1351.255,0.22,,-0.16,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.29,0.22,,-0.16,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.325,0.22,,-0.16,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.36,0.22,,-0.16,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1351.395,0.22,,-0.16,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1351.43,0.22,,-0.16,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1351.465,0.22,,-0.16,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1351.5,0.22,,-0.16,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1351.535,0.22,,-0.15,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1351.57,0.22,,-0.14,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.605,0.22,,-0.14,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.64,0.22,,-0.14,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.675,0.22,,-0.14,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.71,0.22,,-0.14,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.745,0.22,,-0.13,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.78,0.22,,-0.13,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1351.815,0.22,,-0.13,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1351.85,0.22,,-0.12,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.885,0.22,,-0.12,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.92,0.22,,-0.12,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1351.955,0.22,,-0.11,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1351.99,0.22,,-0.11,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.025,0.22,,-0.08,-0.03,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1352.06,0.22,,-0.07,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1352.095,0.22,,-0.07,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1352.13,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.165,0.22,,-0.07,-0.04,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1352.2,0.22,,-0.07,-0.04,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1352.235,0.22,,-0.07,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.27,0.23,,-0.07,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.305,0.23,,-0.07,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.34,0.22,,-0.07,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.375,0.22,,-0.07,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.41,0.22,,-0.07,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.445,0.23,,-0.06,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.48,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.515,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.55,0.22,,-0.07,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.585,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.62,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.655,0.22,,-0.07,-0.04,,,0.1,,,-0.12,0.39,-0.47,,,,,-0.26,,,0.15
1352.69,0.22,,-0.07,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1352.725,0.22,,-0.07,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1352.76,0.22,,-0.07,-0.04,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1352.795,0.22,,-0.07,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1352.83,0.22,,-0.07,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.865,0.22,,-0.07,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.9,0.22,,-0.07,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.935,0.23,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1352.97,0.23,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.005,0.22,,-0.07,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.04,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.075,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.11,0.22,,-0.07,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.145,0.22,,-0.07,-0.03,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1353.18,0.22,,-0.07,-0.03,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1353.215,0.22,,-0.06,-0.03,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.25,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.285,0.22,,-0.06,-0.04,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.32,0.22,,-0.08,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.355,0.22,,-0.08,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.39,0.22,,-0.08,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.425,0.22,,-0.06,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.46,0.22,,-0.07,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1353.495,0.22,,-0.07,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1353.53,0.22,,-0.07,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.565,0.22,,-0.05,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.6,0.22,,-0.05,-0.04,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.635,0.22,,-0.06,-0.04,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1353.67,0.22,,-0.06,-0.03,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.705,0.22,,-0.06,-0.03,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.74,0.22,,-0.07,-0.03,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.775,0.22,,-0.06,-0.03,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1353.81,0.22,,-0.06,-0.03,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.845,0.22,,-0.06,-0.03,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.88,0.22,,-0.06,-0.02,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1353.915,0.22,,-0.06,-0.02,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1353.95,0.22,,-0.06,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1353.985,0.22,,-0.06,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.02,0.22,,-0.07,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.055,0.22,,-0.07,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.09,0.22,,-0.07,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.125,0.22,,-0.06,,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.16,0.22,,-0.06,,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.195,0.22,,-0.07,,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.23,0.22,,-0.06,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.265,0.22,,-0.06,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.3,0.22,,-0.07,,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.335,0.22,,-0.07,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.37,0.22,,-0.07,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.405,0.22,,-0.07,,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.44,0.22,,-0.08,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.475,0.22,,-0.08,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.51,0.22,,-0.07,,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.545,0.22,,-0.06,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.58,0.22,,-0.06,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.615,0.22,,-0.07,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.65,0.22,,-0.08,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.685,0.22,,-0.08,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.72,0.22,,-0.08,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.755,0.22,,-0.06,,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.79,0.22,,-0.06,,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.825,0.22,,-0.06,,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1354.86,0.22,,-0.06,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.895,0.22,,-0.06,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.93,0.22,,-0.06,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1354.965,0.22,,-0.06,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.001,0.22,,-0.06,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.036,0.22,,-0.07,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.071,0.22,,-0.07,,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1355.106,0.22,,-0.07,,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1355.141,0.22,,-0.07,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.176,0.22,,-0.06,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.211,0.22,,-0.06,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.246,0.22,,-0.06,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.281,0.22,,-0.06,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.316,0.22,,-0.06,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.351,0.22,,-0.07,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.386,0.22,,-0.07,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.421,0.22,,-0.06,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.456,0.22,,-0.07,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.491,0.22,,-0.07,-0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.526,0.22,,-0.07,-0.02,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.561,0.22,,-0.08,-0.03,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1355.596,0.22,,-0.08,-0.03,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1355.631,0.22,,-0.07,-0.01,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1355.666,0.22,,-0.06,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.701,0.22,,-0.06,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.736,0.22,,-0.07,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.771,0.22,,-0.07,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.806,0.22,,-0.07,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.841,0.22,,-0.07,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.876,0.22,,-0.07,0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.911,0.22,,-0.07,0.01,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.946,0.22,,-0.08,0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1355.981,0.22,,-0.06,0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.016,0.22,,-0.06,0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.051,0.22,,-0.07,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.086,0.22,,-0.06,-0.02,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.121,0.22,,-0.06,-0.02,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.156,0.22,,-0.07,-0.02,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.191,0.22,,-0.07,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.226,0.22,,-0.07,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.261,0.22,,-0.07,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.296,0.22,,-0.07,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.331,0.22,,-0.07,,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.366,0.22,,-0.06,0.02,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.401,0.22,,-0.06,0.02,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.436,0.22,,-0.06,0.02,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.471,0.22,,-0.07,0.01,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1356.506,0.22,,-0.07,0.01,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1356.541,0.22,,-0.07,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.576,0.22,,-0.06,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.611,0.22,,-0.06,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.646,0.22,,-0.06,,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.681,0.22,,-0.06,-0.01,,,0.1,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1356.716,0.22,,-0.06,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.751,0.22,,-0.06,-0.01,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.786,0.22,,-0.06,-0.01,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1356.821,0.22,,-0.06,-0.02,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.856,0.22,,-0.06,-0.02,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.891,0.22,,-0.06,-0.02,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1356.926,0.22,,-0.06,-0.03,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1356.961,0.22,,-0.06,-0.03,,,0.09,,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1356.996,0.22,,-0.07,-0.03,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1357.031,0.23,,-0.06,-0.03,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1357.066,0.23,,-0.06,-0.03,,,0.1,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1357.101,0.22,,-0.07,-0.03,,,0.09,,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
